Test_nr,T_0,T_c,T_sh,V_exp,T_sup,T_suc,T_ret,T_dis,P_suc,P_dis,EvapFanSpeed,Cpr,CondFanSpeed,Faulty,HeatLoad,T_set,Cpr_Scale
2,-4.0319175,33.785379,7.7163189,24.368881,-0.02401452,5.3626468,8.2802653,44.841029,2.5279496,8.5732956,82.235679,55.726432,75.393105,0,10000,0,1
2,-3.9874018,33.779741,7.8718251,24.076205,-0.038055827,5.3491732,8.2799982,44.821677,2.5293345,8.5764395,82.26779,55.715255,75.330454,0,10000,0,1
2,-3.9727854,33.792844,7.2037371,23.571031,-0.0038552251,5.3500188,8.2790681,44.852714,2.5289904,8.5778347,82.364169,55.685026,75.476045,0,10000,0,1
2,-3.9764166,33.798658,8.031786,23.607335,0.061539753,5.3717125,8.2790024,44.928555,2.5256673,8.5799067,82.123942,55.757157,75.540646,0,10000,0,1
2,-4.0115032,33.807291,11.100133,24.658914,0.13069397,5.4131896,8.2783913,45.025635,2.5191439,8.5795842,81.665757,55.895964,75.636562,0,10000,0,1
2,-4.0804844,33.805947,13.10784,26.002744,0.1331909,5.4561255,8.2753393,45.090176,2.512083,8.5769002,81.182458,56.044273,75.621634,0,10000,0,1
2,-4.1553042,33.794764,12.259843,26.354277,0.021958888,5.4703776,8.2697963,45.067966,2.5093794,8.5732679,81.168419,56.052204,75.497377,0,10000,0,1
2,-4.1839956,33.779625,7.9411075,24.724195,-0.13974116,5.4398868,8.2646282,44.96013,2.5138248,8.5715687,81.952767,55.817425,75.329172,0,10000,0,1
2,-4.1368328,33.772542,8.2438886,24.303833,-0.20854107,5.3886322,8.2649912,44.878899,2.5215784,8.5748489,83.089624,55.473242,75.250465,0,10000,0,1
2,-4.0547248,33.786215,9.0110279,24.29175,-0.134067,5.3636675,8.2731276,44.826321,2.5308344,8.5755544,83.571312,55.322807,75.402392,0,10000,0,1
2,-3.956962,33.789156,8.3008916,24.017209,-0.0016337812,5.368387,8.2843283,44.785143,2.5371122,8.5756903,83.043933,55.478182,75.435063,0,10000,0,1
2,-3.8908128,33.789722,11.522814,25.267888,0.099485578,5.3867697,8.2904443,44.79705,2.5364483,8.5768703,82.107365,55.759539,75.441356,0,10000,0,1
2,-3.8978016,33.794639,7.9707578,24.317661,0.10496202,5.3995085,8.2876979,44.799517,2.5330485,8.5753173,81.392773,55.975768,75.495994,0,10000,0,1
2,-3.9336176,33.788167,10.123019,24.901217,0.033044437,5.3895321,8.2789552,44.851249,2.5269075,8.5785339,81.354376,55.989294,75.424081,0,10000,0,1
2,-3.9984045,33.801571,9.0067118,24.517944,-0.022741228,5.3786276,8.2709524,44.884898,2.5240674,8.5778629,81.862968,55.837055,75.573017,0,10000,0,1
2,-4.0284084,33.798775,10.728297,25.045291,-0.051904464,5.3670677,8.2684502,44.899299,2.5238433,8.5785391,82.259887,55.718407,75.541948,0,10000,0,1
2,-4.0307766,33.801593,8.7171731,24.453872,-0.048768518,5.3607327,8.2708515,44.871111,2.5267719,8.5771436,82.467429,55.65582,75.573257,0,10000,0,1
2,-3.9998361,33.795778,10.529049,24.993277,-0.031935025,5.3545519,8.2749943,44.851575,2.5289336,8.5779771,82.445102,55.661709,75.508647,0,10000,0,1
2,-3.9770158,33.799251,7.6338057,24.098209,-0.0094675037,5.3527818,8.2780938,44.821512,2.5311992,8.5769591,82.324733,55.696864,75.547238,0,10000,0,1
2,-3.9531142,33.795009,7.7522425,23.86101,0.0066819858,5.3501451,8.2791771,44.837167,2.5304392,8.5791316,82.164645,55.744231,75.500102,0,10000,0,1
2,-3.961131,33.804062,8.4269486,23.891904,0.049547306,5.3638168,8.2785578,44.899816,2.5272121,8.5800673,82.049732,55.778409,75.600686,0,10000,0,1
2,-3.9951881,33.80796,9.1284962,24.098288,0.091960588,5.3926499,8.2771188,44.979594,2.5218912,8.5801599,81.749392,55.869529,75.644,0,10000,0,1
2,-4.0514163,33.808345,11.549172,25.041048,0.10584447,5.4278666,8.2746359,45.060441,2.5152656,8.5794916,81.453895,55.960531,75.648283,0,10000,0,1
2,-4.1215599,33.805561,10.056827,24.929053,0.063773944,5.4552474,8.2709798,45.092686,2.5107039,8.5767727,81.359845,55.991771,75.617349,0,10000,0,1
2,-4.1699372,33.794233,9.9943382,24.948311,-0.015100954,5.4642387,8.2674041,45.097782,2.5087655,8.5761295,81.65894,55.904052,75.491473,0,10000,0,1
2,-4.190514,33.791552,10.375944,25.062424,-0.066755154,5.4652536,8.2663203,45.077598,2.5105384,8.5752587,82.215583,55.737444,75.461692,0,10000,0,1
2,-4.1716932,33.787923,7.1012091,23.975714,-0.079137685,5.463247,8.2693207,45.02123,2.5156149,8.5741023,82.579603,55.627501,75.421368,0,10000,0,1
2,-4.1178589,33.783103,9.3331336,24.306739,-0.038104233,5.4669934,8.2747655,45.007963,2.5190312,8.5761282,82.665224,55.600043,75.367813,0,10000,0,1
2,-4.081677,33.791547,10.759655,24.852628,0.041100647,5.4894319,8.2797561,45.007971,2.5205017,8.5750599,82.373979,55.685945,75.461633,0,10000,0,1
2,-4.0661153,33.787095,8.6732846,24.459501,0.068167723,5.5097173,8.2815951,44.99526,2.5201659,8.5735713,81.815076,55.853384,75.412162,0,10000,0,1
2,-4.0696678,33.78089,8.1867399,24.19412,0.045920914,5.5190223,8.2788737,45.01312,2.5172818,8.5745991,81.623189,55.911498,75.343221,0,10000,0,1
2,-4.1002003,33.785174,10.817495,24.84743,0.028394563,5.5281501,8.2743135,45.062566,2.5137892,8.5755073,81.779667,55.865391,75.390821,0,10000,0,1
2,-4.1372103,33.788959,8.6733858,24.380499,0.014030129,5.5392011,8.2716081,45.075948,2.5126617,8.5739498,81.905388,55.828938,75.432882,0,10000,0,1
2,-4.1491662,33.782468,9.4750022,24.494273,-0.00011157066,5.5466284,8.271214,45.087399,2.5119844,8.5745949,82.008927,55.798942,75.360753,0,10000,0,1
2,-4.1563499,33.785156,9.0342344,24.365482,0.0075313091,5.5583042,8.2721488,45.096398,2.5119811,8.5739391,82.109396,55.769251,75.390626,0,10000,0,1
2,-4.1563858,33.782423,11.603371,25.155074,0.022912613,5.5729386,8.2735992,45.107034,2.5117077,8.5737515,82.05616,55.785377,75.360256,0,10000,0,1
2,-4.1592856,33.781641,11.753552,25.637326,0.017127256,5.5838545,8.2745532,45.079944,2.5128112,8.5716143,81.947978,55.817918,75.351568,0,10000,0,1
2,-4.1475809,33.772732,9.2037455,25.048983,-0.037467193,5.5737709,8.2743201,45.006177,2.5161626,8.5703058,81.987763,55.806067,75.252574,0,10000,0,1
2,-4.1120559,33.767276,7.2840663,24.207018,-0.088438516,5.5450873,8.2738348,44.940759,2.5204587,8.5715529,82.369432,55.691398,75.19196,0,10000,0,1
2,-4.0665698,33.772476,10.511473,24.812636,-0.070938324,5.5220583,8.2752929,44.925089,2.5241307,8.574199,82.725517,55.583313,75.249734,0,10000,0,1
2,-4.0277391,33.783507,8.8910121,24.468164,-0.012983886,5.5155046,8.2790253,44.891891,2.5281143,8.573209,82.600979,55.618659,75.372295,0,10000,0,1
2,-3.985663,33.77938,12.430486,25.674849,0.022985845,5.5098407,8.2819075,44.875746,2.5292146,8.5743144,82.191523,55.73966,75.326443,0,10000,0,1
2,-3.9740507,33.783987,10.977394,25.675183,0.0094808602,5.4953222,8.2812846,44.821155,2.5310103,8.5723859,81.936087,55.815138,75.377636,0,10000,0,1
2,-3.9551065,33.775948,7.7531205,24.626023,-0.063853999,5.4507571,8.2780128,44.739874,2.5338149,8.5731231,82.029277,55.787088,75.288316,0,10000,0,1
2,-3.9255409,33.779022,8.3001494,24.371903,-0.10625239,5.3922477,8.2753849,44.70676,2.5365611,8.57692,82.543244,55.633098,75.322463,0,10000,0,1
2,-3.8966142,33.794847,7.7081088,23.918851,-0.072993505,5.3519563,8.2764678,44.701079,2.5397766,8.5782514,82.840661,55.542621,75.498295,0,10000,0,1
2,-3.8627757,33.800394,11.090763,24.861124,0.0056053316,5.337837,8.2803588,44.729778,2.5405403,8.5800784,82.606463,55.610785,75.559935,0,10000,0,1
2,-3.8547433,33.808006,6.9008452,23.805737,0.060140488,5.3392567,8.282807,44.735872,2.5398656,8.578807,82.052863,55.775059,75.644511,0,10000,0,1
2,-3.8618397,33.802709,10.80892,24.811182,0.066451034,5.3381611,8.280928,44.80292,2.5343022,8.5823221,81.668384,55.889865,75.585659,0,10000,0,1
2,-3.9204065,33.817353,6.4332103,23.593088,0.054604773,5.3442699,8.2761017,44.851939,2.529532,8.5803862,81.624545,55.904183,75.748361,0,10000,0,1
2,-3.9707017,33.809288,7.673253,23.560568,0.033530574,5.3499449,8.2716503,44.948139,2.5230854,8.5838671,81.711124,55.880365,75.658758,0,10000,0,1
2,-4.0387891,33.823787,10.11652,24.175541,0.069706342,5.3800301,8.269485,45.061004,2.5166348,8.5832166,81.863249,55.836897,75.819857,0,10000,0,1
2,-4.1070536,33.821078,7.2011987,23.504301,0.1030902,5.4246768,8.269618,45.138041,2.5108392,8.5806723,81.613903,55.913589,75.789756,0,10000,0,1
2,-4.1685011,33.81048,11.904313,24.846296,0.11704273,5.4728414,8.2694514,45.241288,2.502928,8.5808009,81.383193,55.985242,75.672003,0,10000,0,1
2,-4.2525568,33.811016,11.744823,25.375776,0.10154297,5.5225243,8.2677497,45.293905,2.497272,8.5766409,81.288546,56.016717,75.677953,0,10000,0,1
2,-4.3127772,33.793683,8.2077032,24.441555,0.0097867453,5.5492999,8.2654709,45.281599,2.4956864,8.5735366,81.401281,55.9862,75.485372,0,10000,0,1
2,-4.3296778,33.780746,9.4627821,24.544738,-0.057515786,5.5618192,8.264286,45.277159,2.4964757,8.5739585,82.047861,55.794107,75.341617,0,10000,0,1
2,-4.3212638,33.782504,10.1648,24.717478,-0.046492056,5.5822972,8.2669547,45.258131,2.5000682,8.5726006,82.521568,55.652321,75.361152,0,10000,0,1
2,-4.2829927,33.776844,10.297682,24.886168,-0.0078488712,5.6067525,8.2728852,45.211909,2.5046008,8.5709462,82.443938,55.67464,75.298263,0,10000,0,1
2,-4.2347668,33.769946,6.826552,23.840876,0.01504912,5.6263495,8.2777896,45.158609,2.5082169,8.5697407,82.169588,55.755365,75.221626,0,10000,0,1
2,-4.1963401,33.76492,6.7082057,23.391027,0.039449791,5.6439891,8.2790949,45.177988,2.5076894,8.5728525,82.004796,55.803426,75.165777,0,10000,0,1
2,-4.2019425,33.777894,9.8765274,24.079982,0.10427896,5.6782027,8.2779886,45.260837,2.5032337,8.5748418,81.83148,55.854982,75.30993,0,10000,0,1
2,-4.249305,33.786186,9.8229753,24.318125,0.15127154,5.7231082,8.2758948,45.327315,2.4971844,8.5714759,81.377638,55.992252,75.402062,0,10000,0,1
2,-4.3137104,33.772155,5.1734621,23.040666,0.13112139,5.7609205,8.2720341,45.391535,2.4903712,8.5701545,81.050688,56.093688,75.246166,0,10000,0,1
2,-4.3863944,33.766645,9.4118761,23.721831,0.12101999,5.7998638,8.2669817,45.527535,2.4811322,8.5737343,81.195614,56.05417,75.184947,0,10000,0,1
2,-4.4852018,33.781569,9.9717702,24.043924,0.1552652,5.8544578,8.2638403,45.632768,2.4727834,8.5695083,81.27189,56.035372,75.350772,0,10000,0,1
2,-4.574734,33.763951,9.5676318,24.167172,0.15441905,5.9079647,8.2631257,45.712559,2.4657667,8.5670191,81.038096,56.110641,75.155009,0,10000,0,1
2,-4.6501613,33.75357,11.217275,24.782249,0.12590836,5.956088,8.2622823,45.773911,2.4600545,8.5647728,81.048749,56.112138,75.03967,0,10000,0,1
2,-4.7116888,33.744201,11.293321,25.142694,0.073606338,5.995693,8.2612624,45.790035,2.4578897,8.5614335,81.252344,56.054446,74.935562,0,10000,0,1
2,-4.7350348,33.730268,12.539625,25.883101,0.0019538676,6.0218308,8.2615201,45.751867,2.4603972,8.5587527,81.622069,55.945167,74.78076,0,10000,0,1
2,-4.7079947,33.719081,10.74213,25.580818,-0.075262204,6.0298093,8.2638686,45.633929,2.4691066,8.5554365,82.125526,55.793775,74.656454,0,10000,0,1
2,-4.6142381,33.705238,11.673899,25.947861,-0.13044328,6.0188249,8.2686539,45.480661,2.4815424,8.5549932,82.664967,55.629595,74.502642,0,10000,0,1
2,-4.4808085,33.703387,9.5539672,25.253607,-0.14220152,5.9937548,8.2753717,45.289845,2.4967711,8.5540564,83.04671,55.510573,74.482078,0,10000,0,1
2,-4.3181152,33.699475,7.0371538,24.136557,-0.12132844,5.9555321,8.2827364,45.119951,2.5107263,8.5561749,83.121526,55.482831,74.438616,0,10000,0,1
2,-4.1696989,33.70832,11.537753,25.347197,-0.041962431,5.9234699,8.2885133,45.048441,2.5190703,8.5615858,82.96625,55.524692,74.536893,0,10000,0,1
2,-4.0812633,33.730904,7.9859938,24.360946,0.02795667,5.9001356,8.2911803,44.962601,2.525025,8.5602276,82.402163,55.69227,74.787824,0,10000,0,1
2,-4.0182892,33.725236,10.031369,24.889411,0.035808001,5.8641704,8.2892562,44.944294,2.525499,8.5651551,81.907073,55.840737,74.724848,0,10000,0,1
2,-4.0132813,33.745796,14.228681,26.823653,0.026840577,5.8284142,8.2836204,44.942329,2.5247039,8.5660646,81.850151,55.857875,74.953284,0,10000,0,1
2,-4.0216824,33.749589,13.136498,27.21028,-0.056564507,5.7678313,8.2780054,44.824972,2.5293827,8.5637803,81.914494,55.839309,74.995435,0,10000,0,1
2,-3.9722773,33.74006,11.959196,27.026351,-0.19387411,5.6469693,8.2745479,44.597375,2.5403297,8.564353,82.500841,55.66232,74.889558,0,10000,0,1
2,-3.8569587,33.742449,7.5969096,24.894081,-0.28287772,5.4678312,8.2753382,44.293244,2.5568964,8.5669268,83.462745,55.368045,74.916104,0,10000,0,1
2,-3.6831685,33.753185,10.287569,25.532474,-0.26071124,5.2675097,8.2821137,44.10604,2.5711504,8.5760124,84.082707,55.17185,75.03539,0,10000,0,1
2,-3.5343338,33.791064,9.3702945,25.109322,-0.15123963,5.1033388,8.2922478,43.957502,2.5846516,8.5767021,83.91913,55.212237,75.45627,0,10000,0,1
2,-3.3939459,33.793938,9.9716873,25.358336,-0.052377988,4.957518,8.2995687,43.850211,2.5920726,8.5814424,83.140808,55.44316,75.488204,0,10000,0,1
2,-3.3170213,33.813688,9.9433881,25.435388,-0.005186079,4.8179066,8.2995033,43.788173,2.5941845,8.5850968,82.438155,55.653996,75.707646,0,10000,0,1
2,-3.295162,33.828908,4.9407787,23.282072,-0.01913438,4.6691743,8.2929425,43.748615,2.5931338,8.5890642,82.102669,55.75486,75.876757,0,10000,0,1
2,-3.3060361,33.845426,7.9843006,23.822097,-0.034772713,4.5315945,8.2847705,43.886966,2.5854974,8.6014165,82.201089,55.724833,76.06029,0,10000,0,1
2,-3.3851698,33.896817,7.5956902,23.511604,-0.00047027992,4.4643204,8.2792495,44.069349,2.5787527,8.6024752,82.314498,55.691011,76.631302,0,10000,0,1
2,-3.4552135,33.901219,11.416811,24.964583,0.049982369,4.4527823,8.2772554,44.242397,2.5704781,8.6045554,82.078606,55.764024,76.680211,0,10000,0,1
2,-3.5413392,33.909867,5.5802319,23.019493,0.063950101,4.4697279,8.2759506,44.316262,2.5639869,8.597813,81.728564,55.871975,76.776305,0,10000,0,1
2,-3.6090528,33.881831,6.1222561,22.72915,0.050318468,4.4919865,8.2731532,44.491617,2.5527273,8.6036558,81.633986,55.902653,76.464784,0,10000,0,1
2,-3.7268218,33.906128,7.3362159,22.853762,0.10235424,4.559984,8.2701595,44.732871,2.5400272,8.6039254,81.733731,55.874491,76.734751,0,10000,0,1
2,-3.86014,33.907248,9.8687101,23.779864,0.18545744,4.6689659,8.268861,44.951473,2.5258231,8.601187,81.374759,55.986711,76.747205,0,10000,0,1
2,-4.0098575,33.895863,9.2643468,23.934495,0.2153082,4.7905416,8.2673094,45.115692,2.5111074,8.5948235,80.798555,56.167229,76.620696,0,10000,0,1
2,-4.1656556,33.869394,9.5193618,24.191862,0.16338454,4.9012037,8.2630634,45.269829,2.496927,8.5913494,80.596047,56.235845,76.326602,0,10000,0,1
2,-4.3164534,33.854938,10.466836,24.620617,0.08750587,5.0021593,8.2578495,45.393588,2.4861722,8.5874244,80.967886,56.128373,76.165973,0,10000,0,1
2,-4.4312658,33.838599,8.6580677,24.135625,0.020323104,5.0935815,8.2558419,45.451433,2.481464,8.5826772,81.508064,55.967518,75.984438,0,10000,0,1
2,-4.4816487,33.818832,11.275922,24.935363,-0.002039837,5.1813313,8.2584611,45.482535,2.4803478,8.5800635,81.984793,55.824071,75.764795,0,10000,0,1
2,-4.4936034,33.807944,7.8268542,23.98602,0.0058446611,5.2668964,8.2644143,45.452261,2.483195,8.5749386,82.14364,55.776284,75.643822,0,10000,0,1
2,-4.4631166,33.786589,10.463823,24.674915,0.028894457,5.3463011,8.2704106,45.44484,2.4847632,8.5738576,82.087215,55.793164,75.406546,0,10000,0,1
2,-4.4463357,33.782083,9.5235373,24.552799,0.064076486,5.4256163,8.2742931,45.427784,2.4859715,8.5704364,81.92281,55.842609,75.356483,0,10000,0,1
2,-4.4334114,33.767821,10.473445,24.938977,0.059371327,5.4912064,8.27539,45.415309,2.4861889,8.5687985,81.674009,55.918389,75.198011,0,10000,0,1
2,-4.4310873,33.760991,10.163887,24.978781,0.031247719,5.5442769,8.2741189,45.392863,2.4869743,8.5666935,81.706003,55.909328,75.122121,0,10000,0,1
2,-4.4226894,33.752212,9.1669398,24.67099,-0.011266277,5.5812528,8.2724447,45.355286,2.4894066,8.5655277,81.903385,55.850062,75.024582,0,10000,0,1
2,-4.3966966,33.74735,4.8590248,23.078025,-0.031046696,5.6101024,8.2722573,45.319621,2.4928849,8.5653585,82.201791,55.759745,74.970551,0,10000,0,1
2,-4.3595603,33.746644,9.0125773,23.709288,0.031749946,5.6500217,8.2742803,45.375618,2.4927927,8.5708441,82.339908,55.717409,74.96271,0,10000,0,1
2,-4.3605442,33.769521,9.1144178,23.865167,0.15053611,5.7140512,8.2774131,45.426274,2.4899045,8.5679661,81.898477,55.85071,75.216898,0,10000,0,1
2,-4.3913788,33.75752,10.122133,24.364892,0.2011419,5.7772934,8.2780134,45.492163,2.4832402,8.5661125,81.06514,56.104868,75.083555,0,10000,0,1
2,-4.4626324,33.749789,8.3013556,24.045941,0.17035176,5.8299389,8.2731037,45.564619,2.4749357,8.5640083,80.711476,56.216699,74.997655,0,10000,0,1
2,-4.5516303,33.741011,9.008207,24.100864,0.10263,5.8712294,8.265714,45.651484,2.4674065,8.5637758,80.931807,56.154957,74.900126,0,10000,0,1
2,-4.6325196,33.740041,9.0854378,24.055242,0.06757468,5.9128434,8.2612069,45.718229,2.4629088,8.5626,81.413428,56.012619,74.889348,0,10000,0,1
2,-4.6809305,33.735136,10.67251,24.500007,0.069618025,5.9575479,8.2617718,45.756927,2.461062,8.5611646,81.665568,55.939033,74.834842,0,10000,0,1
2,-4.7008289,33.729147,11.167737,24.931995,0.080187132,6.0023967,8.2652519,45.757033,2.4612764,8.5587001,81.654704,55.944504,74.768295,0,10000,0,1
2,-4.6985181,33.718861,10.458505,25.002451,0.057702851,6.0371379,8.2683553,45.721964,2.4633487,8.5563276,81.581104,55.968337,74.654012,0,10000,0,1
2,-4.6761927,33.708958,12.613075,25.896042,0.01254806,6.0583545,8.2697741,45.669706,2.4670318,8.5553242,81.737752,55.92137,74.543977,0,10000,0,1
2,-4.63655,33.704769,12.455656,26.32094,-0.051512497,6.0623358,8.2707618,45.556564,2.4750261,8.5530262,82.053162,55.825471,74.497433,0,10000,0,1
2,-4.5506604,33.695174,7.5979189,24.701525,-0.13543866,6.0368557,8.2728685,45.374953,2.488035,8.5518782,82.500415,55.688616,74.390817,0,10000,0,1
2,-4.4113523,33.69038,13.126352,26.35941,-0.15288267,5.9965918,8.2769685,45.246111,2.5003048,8.5568217,83.084671,55.507801,74.337551,0,10000,0,1
2,-4.2804733,33.71102,10.302928,25.635364,-0.11441712,5.9576836,8.2834338,45.052391,2.5155265,8.5542549,83.200874,55.467586,74.566893,0,10000,0,1
2,-4.1187955,33.700304,11.213027,26.027357,-0.10870293,5.8915414,8.2895019,44.863991,2.5285145,8.557218,82.923588,55.547395,74.447825,0,10000,0,1
2,-3.9814391,33.712675,10.511792,25.84281,-0.1048677,5.8067052,8.2919374,44.690521,2.5400119,8.5594647,82.874913,55.557612,74.585274,0,10000,0,1
2,-3.8603013,33.722052,7.5546136,24.571533,-0.11592365,5.6952567,8.2916295,44.519031,2.5499036,8.5631615,82.841259,55.563924,74.689471,0,10000,0,1
2,-3.7564186,33.737479,10.16526,25.19052,-0.10093824,5.5784812,8.2906456,44.447994,2.5556694,8.5710085,82.913968,55.538208,74.860873,0,10000,0,1
2,-3.6960106,33.770206,10.838186,25.544176,-0.056987182,5.4796886,8.2900841,44.38914,2.560697,8.5721094,82.805162,55.568441,75.224514,0,10000,0,1
2,-3.6434216,33.774796,6.5696091,23.951894,-0.0432549,5.3785365,8.2893838,44.307918,2.564815,8.5746003,82.494177,55.661466,75.275509,0,10000,0,1
2,-3.6004064,33.785179,10.457364,25.024893,-0.035776802,5.276863,8.2871497,44.336193,2.5635223,8.5830023,82.395431,55.690153,75.390877,0,10000,0,1
2,-3.6139036,33.820186,9.5350513,24.823785,-0.011944349,5.202788,8.2843901,44.351876,2.5630487,8.5818832,82.341949,55.705592,75.77984,0,10000,0,1
2,-3.6188505,33.815524,9.5560943,24.850844,-0.017256017,5.1317897,8.2821627,44.35795,2.5616783,8.5845029,82.175811,55.756206,75.728046,0,10000,0,1
2,-3.6331662,33.826435,9.9138964,24.983228,-0.031323089,5.0649551,8.2800937,44.370337,2.5602885,8.5863112,82.214425,55.744677,75.849276,0,10000,0,1
2,-3.6476913,33.833965,9.1121344,24.717382,-0.046131988,5.0023299,8.2787017,44.369845,2.5598451,8.5874436,82.31461,55.714358,75.932941,0,10000,0,1
2,-3.6523269,33.838679,12.618286,26.052913,-0.052471258,4.9446835,8.2783407,44.377269,2.5594546,8.5891562,82.419775,55.682248,75.985326,0,10000,0,1
2,-3.6564099,33.845809,10.688359,25.749239,-0.069215209,4.8850066,8.2790235,44.302577,2.5629438,8.5869991,82.464979,55.667997,76.064541,0,10000,0,1
2,-3.6199455,33.836829,4.8617609,23.445528,-0.110258,4.7972731,8.279985,44.1875,2.5673476,8.5883429,82.582106,55.631389,75.964765,0,10000,0,1
2,-3.5739789,33.842423,10.167623,24.703879,-0.10037353,4.7124881,8.2812282,44.238188,2.5667712,8.5977738,82.868473,55.542408,76.026925,0,10000,0,1
2,-3.5799913,33.881667,8.3031711,24.143913,-0.025336588,4.6813298,8.2837109,44.275345,2.5677497,8.5935622,82.797614,55.56156,76.462971,0,10000,0,1
2,-3.5697843,33.864146,5.9232497,23.170098,0.028121236,4.6709446,8.2858408,44.32427,2.5650004,8.5950497,82.27025,55.720386,76.268287,0,10000,0,1
2,-3.5984718,33.870335,4.7028755,22.307928,0.079095538,4.6873783,8.2845836,44.47981,2.5564898,8.599091,81.894306,55.834053,76.33706,0,10000,0,1
2,-3.6874233,33.887146,10.208694,23.786943,0.16192991,4.7502985,8.2805594,44.741512,2.5423173,8.6033373,81.538294,55.943279,76.523846,0,10000,0,1
2,-3.8360621,33.904803,6.9122034,23.067759,0.21933591,4.8457434,8.2754536,44.924624,2.5275783,8.5967256,80.963027,56.122059,76.720036,0,10000,0,1
2,-3.9913221,33.877307,9.960544,23.98741,0.19950233,4.9403584,8.2689594,45.136748,2.5101286,8.5968713,80.56872,56.249115,76.414527,0,10000,0,1
2,-4.1760422,33.877913,10.301029,24.377069,0.15825814,5.0387072,8.2619386,45.299987,2.4954371,8.5900619,80.717185,56.211446,76.421259,0,10000,0,1
2,-4.3323367,33.849579,9.8825701,24.456336,0.081333846,5.1271657,8.2574098,45.41118,2.4856212,8.585849,81.016665,56.126637,76.10643,0,10000,0,1
2,-4.4371578,33.83204,11.356603,25.069532,0.017642479,5.2071953,8.2568616,45.466789,2.4812241,8.5817681,81.564393,55.963453,75.911556,0,10000,0,1
2,-4.4842174,33.815045,11.072568,25.261819,-0.024332626,5.2797718,8.2604128,45.447762,2.4828266,8.5766927,82.015838,55.827486,75.722721,0,10000,0,1
